"questionId","year","subject","questionType","reasoning_type","difficulty","static_vs_dynamic","suggested_difficulty","suggested_static_vs_dynamic","suggested_reasoning_type","passage_id","suggested_passage_id","question_nature","suggested_question_nature","primary_concept","concepts","concept_suggestions","questionText","question_intent","cognitive_level","trap_type","secondary_subject","error_prone_area","confidence_level","trend_tag","set_id","set_type"
"UPSC_2023_GS1_Q56","2023","General Studies","mcq_standard","","","","","","","","","","","Astronomical Objects (Cepheid, Nebula, Pulsar)","","",",Q56. Consider the following pairs: Objects in space ? Description Cepheids: Giant clouds of dust and gas in space Nebulae: Stars which brighten and dim periodically Pulsars: Neutron stars that are formed when massive stars run out of fuel and collapse How many of the above pairs are correctly matched? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2023_GS1_Q57","2023","General Studies","mcq_standard","","","","","","","","","","","Satellite Navigation Systems","","",",Q57. Which one of the following countries has its own Satellite Navigation System? (a) Australia (b) Canada (c) Israel (d) Japan","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2023_GS1_Q58","2023","General Studies","mcq_standard","","","","","","","","","","","Missile Types (Ballistic and Cruise)","","",",Q58. Consider the following statements: Ballistic missiles are jet-propelled at subsonic speeds throughout their flights, while cruise missiles are rocket-powered only in the initial phase of flight. Agni-V is a medium-range supersonic cruise missile, while BrahMos is a solid-fuelled intercontinental ballistic missile. Which of the statements given above is/are correct? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q59","2023","General Studies","mcq_standard","","","","","","","","","","","Mercury Pollution","","",",Q59. Consider the following statements regarding mercury pollution: Gold mining activity is a source of mercury pollution in the world. Coal-based thermal power plants cause mercury pollution. There is no known safe level of exposure to mercury. How many of the above statements are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q60","2023","General Studies","mcq_standard","","","","","","","","","","","Green Hydrogen Applications","","",",Q60. With reference to green hydrogen, consider the following statements: It can be used directly as a fuel for internal combustion. It can be blended with natural gas and used as fuel for heat or power generation. It can be used in the hydrogen fuel cell to run vehicles. How many of the above statements are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q61","2023","General Studies","mcq_standard","","","","","","","","","","","Ukraine Bordering Countries","","",",Q61. Consider the following countries: Bulgaria Czech Republic Hungary Latvia Lithuania Romania How many of the above-mentioned countries share a land border with Ukraine? (a) Only two (b) Only three (c) Only four (d) Only five","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2023_GS1_Q62","2023","General Studies","mcq_standard","","","","","","","","","","","Insolation and Infrared Radiation","","",",Q62. With reference to the Earth?s atmosphere, which one of the following statements is correct? (a) The total amount of insolation received at the equator is roughly about 10 times of that received at the poles. (b) Infrared rays constitute roughly two-thirds of insolation. (c) Infrared waves are largely absorbed by water vapour that is concentrated in the lower atmosphere. (d) Infrared waves are a part of visible spectrum of electromagnetic waves of solar radiation. Got you ? and fair point earlier?? Let?s continue cleanly and strictly verbatim (no edits, no missing lines) for the remaining set you just shared.","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q63","2023","General Studies","mcq_standard","","","","","","","","","","","Tropical Rainforest Soils","","",",Q63. Consider the following statements: Statement-I: The soil in tropical rain forests is rich in nutrients. Statement-II: The high temperature and moisture of tropical rain forests cause dead organic matter in the soil to decompose quickly. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I (b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I (c) Statement-I is correct but Statement-II is incorrect (d) Statement-I is incorrect but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q64","2023","General Studies","mcq_standard","","","","","","","","","","","Land-Ocean Temperature Contrast","","",",Q64. Consider the following statements: Statement-I: The temperature contrast between continents and oceans is greater during summer than in winter. Statement-II: The specific heat of water is more than that of land surface. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I (b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I (c) Statement-I is correct but Statement-II is incorrect (d) Statement-I is incorrect but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q65","2023","General Studies","mcq_standard","","","","","","","","","","","Seismic Waves (P and S)","","",",Q65. Consider the following statements: In a seismograph, P waves are recorded earlier than S waves. In P waves, the individual particles vibrate to and fro in the direction of wave propagation whereas in S waves, the particles vibrate up and down at right angles to the direction of wave propagation. Which of the statements given above is/are correct? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q66","2023","General Studies","mcq_standard","","","","","","","","","","","Coal Power Plants and Water Stress","","",",Q66. With reference to coal-based thermal power plants in India, consider the following statements: None of them uses seawater. None of them is set up in water-stressed district. None of them is privately owned. How many of the above statements are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q67","2023","General Studies","mcq_standard","","","","","","","","","","","Wolbachia Method","","",",Q67. ?Wolbachia method? is sometimes talked about with reference to which one of the following? (a) Controlling the viral diseases spread by mosquitoes (b) Converting crop residues into packing material (c) Producing biodegradable plastics (d) Producing biochar from thermochemical conversion of biomass","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2023_GS1_Q68","2023","General Studies","mcq_standard","","","","","","","","","","","Carbon Capture and Sequestration","","",",Q68. Consider the following activities: Spreading finely ground basalt rock on farmlands extensively Increasing the alkalinity of oceans by adding lime Capturing carbon dioxide released by various industries and pumping it into abandoned subterranean mines in the form of carbonated waters How many of the above activities are often considered and discussed for carbon capture and sequestration? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q69","2023","General Studies","mcq_standard","","","","","","","","","","","Aerial Metagenomics","","",",Q69. ?Aerial metagenomics? best refers to which one of the following situations? (a) Collecting DNA samples from air in a habitat at one go (b) Understanding the genetic makeup of avian species of a habitat (c) Using air-borne devices to collect blood samples from moving animals (d) Sending drones to inaccessible areas to collect plant and animal samples from land surfaces and water bodies","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2023_GS1_Q70","2023","General Studies","mcq_standard","","","","","","","","","","","Microsatellite DNA","","",",Q70. ?Microsatellite DNA? is used in the case of which one of the following? (a) Studying the evolutionary relationships among various species of fauna (b) Stimulating ?stem cells? to transform into diverse functional tissues (c) Promoting clonal propagation of horticultural plants (d) Assessing the efficacy of drugs by conducting series of drug trials in a population","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2023_GS1_Q71","2023","General Studies","mcq_standard","","","","","","","","","","","MSME Classification and Priority Sector","","",",Q71. Consider the following statements with reference to India: According to the ?Micro, Small and Medium Enterprises Development (MSMED) Act, 2006?, the ?medium enterprises? are those with investments in plant and machinery between?15 crore and?25 crore. All bank loans to the Micro, Small and Medium Enterprises qualify under the priority sector. Which of the statements given above is/are correct? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q72","2023","General Studies","mcq_standard","","","","","","","","","","","Central Bank Digital Currency (CBDC)","","",",Q72. With reference to Central Bank digital currencies, consider the following statements: It is possible to make payments in a digital currency without using US dollar or SWIFT system. A digital currency can be distributed with a condition programmed into it such as a time-frame for spending it. Which of the statements given above is/are correct? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q73","2023","General Studies","mcq_standard","","","","","","","","","","","Beta (Finance)","","",",Q73. In the context of finance, the term ?beta? refers to (a) the process of simultaneous buying and selling of an asset from different platforms (b) an investment strategy of a portfolio manager to balance risk versus reward (c) a type of systemic risk that arises where perfect hedging is not possible (d) a numeric value that measures the fluctuations of a stock to changes in the overall stock market","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2023_GS1_Q74","2023","General Studies","mcq_standard","","","","","","","","","","","Self-Help Groups (SHG)","","",",Q74. Consider the following statements: The Self-Help Group (SHG) programme was originally initiated by the State Bank of India by providing microcredit to the financially deprived. In an SHG, all members of a group take responsibility for a loan that an individual member takes. The Regional Rural Banks and Scheduled Commercial Banks support SHGs. How many of the above statements are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q75","2023","General Studies","mcq_standard","","","","","","","","","","","Public Health System (India)","","",",Q75. Consider the following statements: Statement-I: India?s public sector health care system largely focuses on curative care with limited preventive, promotive and rehabilitative care. Statement-II: Under India?s decentralized approach to health care delivery, the States are primarily responsible for organizing health services. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I (b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I (c) Statement-I is correct but Statement-II is incorrect (d) Statement-I is incorrect but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q76","2023","General Studies","mcq_standard","","","","","","","","","","","Groundwater Withdrawal (India)","","",",Q76. Consider the following statements: Statement-I: According to the United Nations? World Water Development Report, 2022, India extracts more than a quarter of the world?s groundwater withdrawal each year. Statement-II: India needs to extract more than a quarter of the world?s groundwater each year to satisfy the drinking water and sanitation needs of almost 18% of world?s population living in its territory. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I (b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I (c) Statement-I is correct but Statement-II is incorrect (d) Statement-I is incorrect but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q77","2023","General Studies","mcq_standard","","","","","","","","","","","Internal Security and Preventive Detention","","",",Q77. Consider the following statements: According to the Constitution of India, the Central Government has a duty to protect States from internal disturbances. The Constitution of India exempts the States from providing legal counsel to a person being held for preventive detention. According to the Prevention of Terrorism Act, 2002, confession of the accused before the police cannot be used as evidence. How many of the above statements are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q78","2023","General Studies","mcq_standard","","","","","","","","","","","Somalia Famine","","",",Q78. Which one of the following countries has been suffering from decades of civil strife and food shortages and was in news in the recent past for its very severe famine? (a) Angola (b) Costa Rica (c) Ecuador (d) Somalia","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2023_GS1_Q79","2023","General Studies","mcq_standard","","","","","","","","","","","Biodiversity Management Committees (BMC)","","",",Q79. Consider the following statements: In India, the Biodiversity Management Committees are key to the realization of the objectives of the Nagoya Protocol. The Biodiversity Management Committees have important functions in determining access and benefit sharing, including the power to levy collection fees on the access of biological resources within its jurisdiction. Which of the statements given above is/are correct? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q80","2023","General Studies","mcq_standard","","","","","","","","","","","Presidential Electoral College","","",",Q80. Consider the following statements in respect of election to the President of India: The members nominated to either House of the Parliament or the Legislative Assemblies of States are also eligible to be included in the Electoral College. Higher the number of elective Assembly seats, higher is the value of vote of each MLA of that State. The value of vote of each MLA of Madhya Pradesh is greater than that of Kerala. The value of vote of each MLA of Puducherry is higher than that of Arunachal Pradesh because the ratio of total population to total number of elective seats in Puducherry is greater as compared to Arunachal Pradesh. How many of the above statements are correct? (a) Only one (b) Only two (c) Only three (d) All four","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q81","2023","General Studies","mcq_standard","","","","","","","","","","","Archaeological Excavations (Colonial India)","","",",Q81. With reference to the Indian History, Alexander Rea, A. H. Longhurst, Robert Sewell, James Burgess and Walter Elliot were associated with (a) archaeological excavations (b) establishment of English Press in Colonial India (c) establishment of Churches in Princely States (d) construction of railways in Colonial India","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2023_GS1_Q82","2023","General Studies","mcq_standard","","","","","","","","","","","Rock-Cut Cave Sites","","",",Q82. Consider the following pairs: Site ? Well known for Besnagar: Shaivite cave shrine Bhaja: Buddhist cave shrine Sittanavasal: Jain cave shrine How many of the above pairs are correctly matched? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2023_GS1_Q83","2023","General Studies","mcq_standard","","","","","","","","","","","National Handloom Day","","",",Q83. Consider the following statements: Statement-I: 7th August is declared as the National Handloom Day. Statement-II: It was in 1905 that the Swadeshi Movement was launched on the same day. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I (b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I (c) Statement-I is correct but Statement-II is incorrect (d) Statement-I is incorrect but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q84","2023","General Studies","mcq_standard","","","","","","","","","","","Flag Code of India","","",",Q84. Consider the following statements in respect of the National Flag of India according to the Flag Code of India, 2002: Statement-I: One of the standard sizes of the National Flag of India is 600 mm ? 400 mm. Statement-II: The ratio of the length to the height (width) of the Flag shall be 3: 2. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I (b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I (c) Statement-I is correct but Statement-II is incorrect (d) Statement-I is incorrect but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q85","2023","General Studies","mcq_standard","","","","","","","","","","","Constitution Day and Drafting Committee","","",",Q85. Consider the following statements in respect of the Constitution Day: Statement-I: The Constitution Day is celebrated on 26th November every year to promote constitutional values among citizens. Statement-II: On 26th November, 1949, the Constituent Assembly of India set up a Drafting Committee under the Chairmanship of Dr. B. R. Ambedkar to prepare a Draft Constitution of India. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I (b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I (c) Statement-I is correct but Statement-II is incorrect (d) Statement-I is incorrect but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q86","2023","General Studies","mcq_standard","","","","","","","","","","","Switzerland Gold Trade and Reserves","","",",Q86. Consider the following statements: Statement-I: Switzerland is one of the leading exporters of gold in terms of value. Statement-II: Switzerland has the second largest gold reserves in the world. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I (b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I (c) Statement-I is correct but Statement-II is incorrect (d) Statement-I is incorrect but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q87","2023","General Studies","mcq_standard","","","","","","","","","","","EU-US Trade and Technology Council","","",",Q87. Consider the following statements: Statement-I: Recently, the United States of America (USA) and the European Union (EU) have launched the ?Trade and Technology Council?. Statement-II: The USA and the EU claim that through this they are trying to bring technological progress and physical productivity under their control. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I (b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I (c) Statement-I is correct but Statement-II is incorrect (d) Statement-I is incorrect but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q88","2023","General Studies","mcq_standard","","","","","","","","","","","India Exports and PLI Scheme","","",",Q88. Consider the following statements: Statement-I: India accounts for 3?2% of global export of goods. Statement-II: Many local companies and some foreign companies operating in India have taken advantage of India?s Production-linked Incentive scheme. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I (b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I (c) Statement-I is correct but Statement-II is incorrect (d) Statement-I is incorrect but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q89","2023","General Studies","mcq_standard","","","","","","","","","","","EU Stability and Growth Pact","","",",Q89. Consider the following statements: The ?Stability and Growth Pact? of the European Union is a treaty that limits the levels of the budgetary deficit of the countries of the European Union makes the countries of the European Union to share their infrastructure facilities enables the countries of the European Union to share their technologies How many of the above statements are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q90","2023","General Studies","mcq_standard","","","","","","","","","","","Global Compact for Migration","","",",Q90. Consider the following statements: Recently, all the countries of the United Nations have adopted the first-ever compact for international migration, the ?Global Compact for Safe, Orderly and Regular Migration (GCM)?. The objectives and commitments stated in the GCM are binding on the UN member countries. The GCM addresses internal migration or internally displaced people also in its objectives and commitments. How many of the above statements are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q91","2023","General Studies","mcq_standard","","","","","","","","","","","Home Guards (India)","","",",Q91. With reference to Home Guards, consider the following statements: Home Guards are raised under the Home Guards Act and Rules of the Central Government. The role of the Home Guards is to serve as an auxiliary force to the police in maintenance of internal security. To prevent infiltration on the international border/coastal areas, the Border Wing Home Guards Battalions have been raised in some States. How many of the above statements are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q92","2023","General Studies","mcq_standard","","","","","","","","","","","Indian Acts and Offences","","",",Q92. With reference to India, consider the following pairs: Action ? The Act under which it is covered Unauthorized wearing of police or military uniforms: The Official Secrets Act, 1923 Knowingly misleading or otherwise interfering with a police officer or military officer when engaged in their duties: The Indian Evidence Act, 1872 Celebratory gunfire which can endanger the personal safety of others: The Arms (Amendment) Act, 2019 How many of the above pairs are correctly matched? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2023_GS1_Q93","2023","General Studies","mcq_standard","","","","","","","","","","","Regions in News (Conflicts)","","",",Q93. Consider the following pairs: Regions often mentioned in news ? Reason for being in news North Kivu and Ituri: War between Armenia and Azerbaijan Nagorno-Karabakh: Insurgency in Mozambique Kherson and Zaporizhzhia: Dispute between Israel and Lebanon How many of the above pairs are correctly matched? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Emerging","",""
"UPSC_2023_GS1_Q94","2023","General Studies","mcq_standard","","","","","","","","","","","Israel-Arab Relations","","",",Q94. Consider the following statements: Statement-I: Israel has established diplomatic relations with some Arab States. Statement-II: The ?Arab Peace Initiative? mediated by Saudi Arabia was signed by Israel and Arab League. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I (b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I (c) Statement-I is correct but Statement-II is incorrect (d) Statement-I is incorrect but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q95","2023","General Studies","mcq_standard","","","","","","","","","","","Sports Awards (India)","","",",Q95. Consider the following pairs with regard to sports awards: Major Dhyan Chand Khel Ratna Award: For the most spectacular and outstanding performance by a sportsperson over period of last four years Arjuna Award: For the lifetime achievement by a sportsperson Dronacharya Award: To honour eminent coaches who have successfully trained sportspersons or teams Rashtriya Khel Protsahan Puraskar: To recognize the contribution made by sportspersons even after their retirement How many of the above pairs are correctly matched? (a) Only one (b) Only two (c) Only three (d) All four","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2023_GS1_Q96","2023","General Studies","mcq_standard","","","","","","","","","","","Chess Olympiad 2022","","",",Q96. Consider the following statements in respect of the 44th Chess Olympiad, 2022: It was the first time that Chess Olympiad was held in India. The official mascot was named ?Thambi?. The trophy for the winning team in the open section is the Vera Menchik Cup. The trophy for the winning team in the women?s section is the Hamilton-Russell Cup. How many of the statements given above are correct? (a) Only one (b) Only two (c) Only three (d) All four","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q97","2023","General Studies","mcq_standard","","","","","","","","","","","Conflict Zones (World)","","",",Q97. Consider the following pairs: Area of conflict mentioned in news ? Country where it is located Donbas: Syria Kachin: Ethiopia Tigray: North Yemen How many of the above pairs are correctly matched? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Emerging","",""
"UPSC_2023_GS1_Q98","2023","General Studies","mcq_standard","","","","","","","","","","","African Coups","","",",Q98. In the recent years Chad, Guinea, Mali and Sudan caught the international attention for which one of the following reasons common to all of them? (a) Discovery of rich deposits of rare earth elements (b) Establishment of Chinese military bases (c) Southward expansion of Sahara Desert (d) Successful coups","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2023_GS1_Q99","2023","General Studies","mcq_standard","","","","","","","","","","","Green Hydrogen and Heavy Industry","","",",Q99. Consider the following heavy industries: Fertilizer plants Oil refineries Steel plants Green hydrogen is expected to play a significant role in decarbonizing how many of the above industries? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q100","2023","General Studies","mcq_standard","","","","","","","","","","","G20 (Origins and Priorities)","","",",Q100. Consider the following statements about G-20: The G-20 group was originally established as a platform for the Finance Ministers and Central Bank Governors to discuss the international economic and financial issues. Digital public infrastructure is one of India?s G-20 priorities. Which of the statements given above is/are correct? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2024_GS1_Q1","2024","General Studies","mcq_standard","","","","","","","","","","","Atmospheric Heating and Greenhouse Gases","","",",Q1. Consider the following statements: Statement-I: The atmosphere is heated more by incoming solar radiation than by terrestrial radiation. Statement-II: Carbon dioxide and other greenhouse gases in the atmosphere are good absorbers of long wave radiation. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II explains Statement-I (b) Both Statement-I and Statement-II are correct, but Statement-II does not explain Statement-I (c) Statement-I is correct, but Statement-II is incorrect (d) Statement-I is incorrect, but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2024_GS1_Q2","2024","General Studies","mcq_standard","","","","","","","","","","","Troposphere Thickness and Convection","","",",Q2. Consider the following statements: Statement-I: Thickness of the troposphere at the equator is much greater as compared to poles. Statement-II: At the equator, heat is transported to great heights by strong convectional currents. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II explains Statement-I (b) Both Statement-I and Statement-II are correct, but Statement-II does not explain Statement-I (c) Statement-I is correct, but Statement-II is incorrect (d) Statement-I is incorrect, but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2024_GS1_Q3","2024","General Studies","mcq_standard","","","","","","","","","","","Volcanic Eruption Products","","",",Q3. Consider the following: 1. Pyroclastic debris 2. Ash and dust 3. Nitrogen compounds 4. Sulphur compounds How many of the above are products of volcanic eruptions? (a) Only one (b) Only two (c) Only three (d) All four","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2024_GS1_Q4","2024","General Studies","mcq_standard","","","","","","","","","","","Isotherms in January","","",",Q4. Which of the following is/are correct inference/inferences from isothermal maps in the month of January? 1. The isotherms deviate to the north over the ocean and to the south over the continent. 2. The presence of cold ocean currents, Gulf Stream and North Atlantic Drift make the North Atlantic Ocean colder and the isotherms bend towards the north. Select the answer using the code given below: (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2024_GS1_Q5","2024","General Studies","mcq_standard","","","","","","","","","","","Cocoa Production Countries","","",",Q5. Which of the following countries are well known as the two largest cocoa producers in the world? (a) Algeria and Morocco (b) Botswana and Namibia (c) Cote d'Ivoire and Ghana (d) Madagascar and Mozambique","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2024_GS1_Q6","2024","General Studies","mcq_standard","","","","","","","","","","","Ganga Tributaries (Downstream of Prayagraj)","","",",Q6. With reference to the Himalayan rivers joining the Ganga downstream of Prayagraj from West to East, which one of the following sequences is correct? (a) Ghaghara - Gomati - Gandak - Kosi (b) Gomati - Ghaghara - Gandak - Kosi (c) Ghaghara - Gomati - Kosi - Gandak (d) Gomati - Ghaghara - Kosi - Gandak","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2024_GS1_Q7","2024","General Studies","mcq_standard","","","","","","","","","","","Chemical Weathering by Rainwater","","",",Q7. Consider the following statements: Statement-I: Rainfall is one of the reasons for weathering of rocks. Statement-II: Rain water contains carbon dioxide in solution. Statement-III: Rain water contains atmospheric oxygen. Which one of the following is correct in respect of the above statements? (a) Both Statement-II and Statement-III are correct and both of them explain Statement-I (b) Both Statement-II and Statement-III are correct, but only one of them explains Statement-I (c) Only one of Statements II and III is correct and that explains Statement-I (d) Neither Statement-II nor Statement-III is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2024_GS1_Q8","2024","General Studies","mcq_standard","","","","","","","","","","","North Sea Bordering Countries","","",",Q8. Consider the following countries: 1. Finland 2. Germany 3. Norway 4. Russia How many of the above countries have a border with the North Sea? (a) Only one (b) Only two (c) Only three (d) All four","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
