"questionId","year","subject","questionType","reasoning_type","difficulty","static_vs_dynamic","suggested_difficulty","suggested_static_vs_dynamic","suggested_reasoning_type","passage_id","suggested_passage_id","question_nature","suggested_question_nature","primary_concept","concepts","concept_suggestions","questionText","question_intent","cognitive_level","trap_type","secondary_subject","error_prone_area","confidence_level","trend_tag","set_id","set_type"
"UPSC_2023_GS1_Q20","2023","General Studies","mcq_standard","","","","","","","","","","","Hydrofluorocarbons (HFC) Uses","","",",Q20. Consider the following: Aerosols Foam agents Fire retardants Lubricants In the making of how many of the above are hydrofluorocarbons used? (a) Only one (b) Only two (c) Only three (d) All four","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q21","2023","General Studies","mcq_standard","","","","","","","","","","","Infrastructure Investment Trusts (InvITs)","","",",Q21. Consider the following statements: Statement-I: Interest income from the deposits in Infrastructure Investment Trusts (InvITs) distributed to their investors is exempted from tax, but the dividend is taxable. Statement-II: InvITs are recognized as borrowers under the ?Securitization and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002?. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I (b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I (c) Statement-I is correct but Statement-II is incorrect (d) Statement-I is incorrect but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q22","2023","General Studies","mcq_standard","","","","","","","","","","","Central Bank Interest Rates","","",",Q22. Consider the following statements: Statement-I: In the post-pandemic recent past, many Central Banks worldwide had carried out interest rate hikes. Statement-II: Central Banks generally assume that they have the ability to counteract the rising consumer prices via monetary policy means. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I (b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I (c) Statement-I is correct but Statement-II is incorrect (d) Statement-I is incorrect but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q23","2023","General Studies","mcq_standard","","","","","","","","","","","Carbon Markets","","",",Q23. Consider the following statements: Statement-I: Carbon markets are likely to be one of the most widespread tools in the fight against climate change. Statement-II: Carbon markets transfer resources from the private sector to the State. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I (b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I (c) Statement-I is correct but Statement-II is incorrect (d) Statement-I is incorrect but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q24","2023","General Studies","mcq_standard","","","","","","","","","","","Sterilization (RBI OMO)","","",",Q24. Which one of the following activities of the Reserve Bank of India is considered to be part of ?sterilization?? (a) Conducting ?Open Market Operations? (b) Oversight of settlement and payment systems (c) Debt and cash management for the Central and State Governments (d) Regulating the functions of Non-banking Financial Institutions","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q25","2023","General Studies","mcq_standard","","","","","","","","","","","Capital Markets vs Money Markets","","",",Q25. Consider the following markets: Government Bond Market Call Money Market Treasury Bill Market Stock Market How many of the above are included in capital markets? (a) Only one (b) Only two (c) Only three (d) All four","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q26","2023","General Studies","mcq_standard","","","","","","","","","","","Small Farmer Large Field","","",",Q26. Which one of the following best describes the concept of ?Small Farmer Large Field?? (a) Resettlement of a large number of people, uprooted from their countries due to war, by giving them a large cultivable land which they cultivate collectively and share the produce (b) Many marginal farmers in an area organize themselves into groups and synchronize and harmonize selected agricultural operations (c) Many marginal farmers in an area together, make a contract with a corporate body and surrender their land to the corporate body for a fixed term for which the corporate body makes a payment of agreed amount to the farmers (d) A company extends loans, technical knowledge and material inputs to a number of small farmers in an area so that they produce the agricultural commodity required by the company for its manufacturing process and commercial production","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q27","2023","General Studies","mcq_standard","","","","","","","","","","","Niger Crop","","",",Q27. Consider the following statements: The Government of India provides Minimum Support Price for niger (Guizotia abyssinica) seeds. Niger is cultivated as a Kharif crop. Some tribal people in India use niger seed oil for cooking. How many of the above statements are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q28","2023","General Studies","mcq_standard","","","","","","","","","","","Intangible Investments","","",",Q28. Consider the investments in the following assets: Brand recognition Inventory Intellectual property Mailing list of clients How many of the above are considered intangible investments? (a) Only one (b) Only two (c) Only three (d) All four","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q29","2023","General Studies","mcq_standard","","","","","","","","","","","15th Finance Commission Criteria","","",",Q29. Consider the following: Demographic performance Forest and ecology Governance reforms Stable government Tax and fiscal efforts For the horizontal tax devolution, the Fifteenth Finance Commission used how many of the above as criteria other than population, area and income distance? (a) Only two (b) Only three (c) Only four (d) All five","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q30","2023","General Studies","mcq_standard","","","","","","","","","","","UNOPS S3i Initiative","","",",Q30. Consider the following infrastructure sectors: Affordable housing Mass rapid transport Health care Renewable energy On how many of the above does UNOPS Sustainable Investments in Infrastructure and Innovation (S3i) initiative focus for its investments? (a) Only one (b) Only two (c) Only three (d) All four","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q31","2023","General Studies","mcq_standard","","","","","","","","","","","Due Process of Law","","",",Q31. In essence, what does ?Due Process of Law? mean? (a) The principle of natural justice (b) The procedure established by law (c) Fair application of law (d) Equality before law","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2023_GS1_Q32","2023","General Studies","mcq_standard","","","","","","","","","","","Prisons Governance (India)","","",",Q32. Consider the following statements: Statement-I: In India, prisons are managed by State Governments with their own rules and regulations for the day-to-day administration of prisons. Statement-II: In India, prisons are governed by the Prisons Act, 1894 which expressly kept the subject of prisons in the control of Provincial Governments. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I (b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I (c) Statement-I is correct but Statement-II is incorrect (d) Statement-I is incorrect but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q33","2023","General Studies","mcq_standard","","","","","","","","","","","Purpose of Constitution","","",",Q33. Which one of the following statements best reflects the Chief purpose of the ?Constitution? of a country? (a) It determines the objective for the making of necessary laws. (b) It enables the creation of political offices and a government. (c) It defines and limits the powers of government. (d) It secures social justice, social equality and social security.","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q34","2023","General Studies","mcq_standard","","","","","","","","","","","Constitutional Amendments and Fundamental Rights","","",",Q34. In India, which one of the following Constitutional Amendments was widely believed to be enacted to overcome the judicial interpretations of the Fundamental Rights? (a) 1st Amendment (b) 42nd Amendment (c) 44th Amendment (d) 86th Amendment","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2023_GS1_Q35","2023","General Studies","mcq_standard","","","","","","","","","","","Constitutional Bodies (India)","","",",Q35. Consider the following organizations/bodies in India: The National Commission for Backward Classes The National Human Rights Commission The National Law Commission The National Consumer Disputes Redressal Commission How many of the above are constitutional bodies? (a) Only one (b) Only two (c) Only three (d) All four","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q36","2023","General Studies","mcq_standard","","","","","","","","","","","Election of President (India)","","",",Q36. Consider the following statements: If the election of the President of India is declared void by the Supreme Court of India, all acts done by him/her in the performance of duties of his/her office of President before the date of decision become invalid. Election for the post of the President of India can be postponed on the ground that some Legislative Assemblies have been dissolved and elections are yet to take place. When a Bill is presented to the President of India, the Constitution prescribes time limits within which he/she has to declare his/her assent. How many of the above statements are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q37","2023","General Studies","mcq_standard","","","","","","","","","","","Money Bill and Finance Bill","","",",Q37. With reference to Finance Bill and Money Bill in the Indian Parliament, consider the following statements: When the Lok Sabha transmits Finance Bill to the Rajya Sabha, it can amend or reject the Bill. When the Lok Sabha transmits Money Bill to the Rajya Sabha, it cannot amend or reject the Bill, it can only make recommendations. In the case of disagreement between the Lok Sabha and the Rajya Sabha, there is no joint sitting for Money Bill, but a joint sitting becomes necessary for Finance Bill. How many of the above statements are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q38","2023","General Studies","mcq_standard","","","","","","","","","","","Community Reserve (Wildlife)","","",",Q38. Consider the following statements: Once the Central Government notifies an area as a ?Community Reserve? the Chief Wildlife Warden of the State becomes the governing authority of such forest hunting is not allowed in such area people of such area are allowed to collect non-timber forest produce people of such area are allowed traditional agricultural practices How many of the above statements are correct? (a) Only one (b) Only two (c) Only three (d) All four","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q39","2023","General Studies","mcq_standard","","","","","","","","","","","Scheduled Areas (Fifth Schedule)","","",",Q39. With reference to ?Scheduled Areas? in India, consider the following statements: Within a State, the notification of an area as Scheduled Area takes place through an Order of the President. The largest administrative unit forming the Scheduled Area is the District and the lowest is the cluster of villages in the Block. The Chief Ministers of the concerned States are required to submit annual reports to the Union Home Ministry on the administration of Scheduled Areas in the States. How many of the above statements are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q40","2023","General Studies","mcq_standard","","","","","","","","","","","Reservation and Article 335","","",",Q40. Consider the following statements: Statement-I: The Supreme Court of India has held in some judgements that the reservation policies made under Article 16(4) of the Constitution of India would be limited by Article 335 for maintenance of efficiency of administration. Statement-II: Article 335 of the Constitution of India defines the term ?efficiency of administration?. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I (b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I (c) Statement-I is correct but Statement-II is incorrect (d) Statement-I is incorrect but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q41","2023","General Studies","mcq_standard","","","","","","","","","","","Dhanyakataka (Buddhist Centre)","","",",Q41. In which one of the following regions was Dhanyakataka, which flourished as a prominent Buddhist centre under the Mahasanghikas, located? (a) Andhra (b) Gandhara (c) Kalinga (d) Magadha","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2023_GS1_Q42","2023","General Studies","mcq_standard","","","","","","","","","","","Stupa (Buddhist Architecture)","","",",Q42. With reference to ancient India, consider the following statements: The concept of Stupa is Buddhist in origin. Stupa was generally a repository of relics. Stupa was a votive and commemorative structure in Buddhist tradition. How many of the statements given above are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q43","2023","General Studies","mcq_standard","","","","","","","","","","","Sangam Ports","","",",Q43. With reference to ancient South India, Korkai, Poompuhar and Muchiri were well known as (a) capital cities (b) ports (c) centres of iron-and-steel making (d) shrines of Jain Tirthankaras","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2023_GS1_Q44","2023","General Studies","mcq_standard","","","","","","","","","","","Vattakirutal (Sangam Practice)","","",",Q44. Which one of the following explains the practice of ?Vattakirutal? as mentioned in Sangam poems? (a) Kings employing women bodyguards (b) Learned persons assembling in royal courts to discuss religious and philosophical matters (c) Young girls keeping watch over agricultural fields and driving away birds and animals (d) A king defeated in a battle committing ritual suicide by starving himself to death","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2023_GS1_Q45","2023","General Studies","mcq_standard","","","","","","","","","","","Early Medieval Dynasties","","",",Q45. Consider the following dynasties: Hoysala Gahadavala Kakatiya Yadava How many of the above dynasties established their kingdoms in early eighth century AD? (a) Only one (b) Only two (c) Only three (d) None","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2023_GS1_Q46","2023","General Studies","mcq_standard","","","","","","","","","","","Ancient Literary Works and Authors","","",",Q46. With reference to ancient Indian History, consider the following pairs: Literary work ? Author Devichandragupta: Bilhana Hammira-Mahakavya: Nayachandra Suri Milinda-panha: Nagarjuna Nitivakyamrita: Somadeva Suri How many of the above pairs are correctly matched? (a) Only one (b) Only two (c) Only three (d) All four","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2023_GS1_Q47","2023","General Studies","mcq_standard","","","","","","","","","","","Jainism Beliefs","","",",Q47. ?Soul?s are not only the property of animal and plant life, but also of rocks, running water and many other natural objects not looked on as living by other religious sects.? The above statement reflects one of the core beliefs of which one of the following religious sects of ancient India? (a) Buddhism (b) Jainism (c) Shaivism (d) Vaishnavism","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2023_GS1_Q48","2023","General Studies","mcq_standard","","","","","","","","","","","Vijayanagara Irrigation Works","","",",Q48. Who among the following rulers of Vijayanagara Empire constructed a large dam across Tungabhadra River and a canal-cum-aqueduct several kilometres long from the river to the capital city? (a) Devaraya I (b) Mallikarjuna (c) Vira Vijaya (d) Virupaksha","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2023_GS1_Q49","2023","General Studies","mcq_standard","","","","","","","","","","","Portuguese in Gujarat (Diu)","","",",Q49. Who among the following rulers of medieval Gujarat surrendered Diu to Portuguese? (a) Ahmad Shah (b) Mahmud Begarha (c) Bahadur Shah (d) Muhammad Shah","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2023_GS1_Q50","2023","General Studies","mcq_standard","","","","","","","","","","","Charter Act of 1833","","",",Q50. By which one of the following Acts was the Governor General of Bengal designated as the Governor General of India? (a) The Regulating Act (b) The Pitt?s India Act (c) The Charter Act of 1793 (d) The Charter Act of 1833","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2023_GS1_Q51","2023","General Studies","mcq_standard","","","","","","","","","","","Janani Suraksha Yojana","","",",Q51. Consider the following statements in relation to Janani Suraksha Yojana: It is a safe motherhood intervention of the State Health Departments. Its objective is to reduce maternal and neonatal mortality among poor pregnant women. It aims to promote institutional delivery among poor pregnant women. Its objective includes providing public health facilities to sick infants up to one year of age. How many of the statements given above are correct? (a) Only one (b) Only two (c) Only three (d) All four","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q52","2023","General Studies","mcq_standard","","","","","","","","","","","Anaemia Mukt Bharat","","",",Q52. Consider the following statements in the context of interventions being undertaken under Anaemia Mukt Bharat Strategy: It provides prophylactic calcium supplementation for pre-school children, adolescents and pregnant women. It runs a campaign for delayed cord clamping at the time of child-birth. It provides for periodic deworming to children and adolescents. It addresses non-nutritional causes of anaemia in endemic pockets with special focus on malaria, hemoglobinopathies and fluorosis. How many of the statements given above are correct? (a) Only one (b) Only two (c) Only three (d) All four","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q53","2023","General Studies","mcq_standard","","","","","","","","","","","Carbon Fibre","","",",Q53. Consider the following statements: Carbon fibres are used in the manufacture of components used in automobiles and aircrafts. Carbon fibres once used cannot be recycled. Which of the statements given above is/are correct? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q54","2023","General Studies","mcq_standard","","","","","","","","","","","Accelerometer Applications","","",",Q54. Consider the following actions: Detection of car crash/collision which results in the deployment of airbags almost instantaneously Detection of accidental free fall of a laptop towards the ground which results in the immediate turning off of the hard drive Detection of the tilt of the smartphone which results in the rotation of display between portrait and landscape mode In how many of the above actions is the function of accelerometer required? (a) Only one (b) Only two (c) All three (d) None","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q55","2023","General Studies","mcq_standard","","","","","","","","","","","Recirculating Aquaculture System (Biofilters)","","",",Q55. With reference to the role of biofilters in Recirculating Aquaculture System, consider the following statements: Biofilters provide waste treatment by removing uneaten fish feed. Biofilters convert ammonia present in fish waste to nitrate. Biofilters increase phosphorus as nutrient for fish in water. How many of the statements given above are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q56","2023","General Studies","mcq_standard","","","","","","","","","","","Astronomical Objects (Cepheid, Nebula, Pulsar)","","",",Q56. Consider the following pairs: Objects in space ? Description Cepheids: Giant clouds of dust and gas in space Nebulae: Stars which brighten and dim periodically Pulsars: Neutron stars that are formed when massive stars run out of fuel and collapse How many of the above pairs are correctly matched? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2023_GS1_Q57","2023","General Studies","mcq_standard","","","","","","","","","","","Satellite Navigation Systems","","",",Q57. Which one of the following countries has its own Satellite Navigation System? (a) Australia (b) Canada (c) Israel (d) Japan","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2023_GS1_Q58","2023","General Studies","mcq_standard","","","","","","","","","","","Missile Types (Ballistic and Cruise)","","",",Q58. Consider the following statements: Ballistic missiles are jet-propelled at subsonic speeds throughout their flights, while cruise missiles are rocket-powered only in the initial phase of flight. Agni-V is a medium-range supersonic cruise missile, while BrahMos is a solid-fuelled intercontinental ballistic missile. Which of the statements given above is/are correct? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q59","2023","General Studies","mcq_standard","","","","","","","","","","","Mercury Pollution","","",",Q59. Consider the following statements regarding mercury pollution: Gold mining activity is a source of mercury pollution in the world. Coal-based thermal power plants cause mercury pollution. There is no known safe level of exposure to mercury. How many of the above statements are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q60","2023","General Studies","mcq_standard","","","","","","","","","","","Green Hydrogen Applications","","",",Q60. With reference to green hydrogen, consider the following statements: It can be used directly as a fuel for internal combustion. It can be blended with natural gas and used as fuel for heat or power generation. It can be used in the hydrogen fuel cell to run vehicles. How many of the above statements are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q61","2023","General Studies","mcq_standard","","","","","","","","","","","Ukraine Bordering Countries","","",",Q61. Consider the following countries: Bulgaria Czech Republic Hungary Latvia Lithuania Romania How many of the above-mentioned countries share a land border with Ukraine? (a) Only two (b) Only three (c) Only four (d) Only five","Elimination Logic","L2","Fact Misassociation","","Fact Misassociation","High","Repeating","",""
"UPSC_2023_GS1_Q62","2023","General Studies","mcq_standard","","","","","","","","","","","Insolation and Infrared Radiation","","",",Q62. With reference to the Earth?s atmosphere, which one of the following statements is correct? (a) The total amount of insolation received at the equator is roughly about 10 times of that received at the poles. (b) Infrared rays constitute roughly two-thirds of insolation. (c) Infrared waves are largely absorbed by water vapour that is concentrated in the lower atmosphere. (d) Infrared waves are a part of visible spectrum of electromagnetic waves of solar radiation. Got you ? and fair point earlier?? Let?s continue cleanly and strictly verbatim (no edits, no missing lines) for the remaining set you just shared.","Concept Application","L2","Concept Confusion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q63","2023","General Studies","mcq_standard","","","","","","","","","","","Tropical Rainforest Soils","","",",Q63. Consider the following statements: Statement-I: The soil in tropical rain forests is rich in nutrients. Statement-II: The high temperature and moisture of tropical rain forests cause dead organic matter in the soil to decompose quickly. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I (b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I (c) Statement-I is correct but Statement-II is incorrect (d) Statement-I is incorrect but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q64","2023","General Studies","mcq_standard","","","","","","","","","","","Land-Ocean Temperature Contrast","","",",Q64. Consider the following statements: Statement-I: The temperature contrast between continents and oceans is greater during summer than in winter. Statement-II: The specific heat of water is more than that of land surface. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I (b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I (c) Statement-I is correct but Statement-II is incorrect (d) Statement-I is incorrect but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q65","2023","General Studies","mcq_standard","","","","","","","","","","","Seismic Waves (P and S)","","",",Q65. Consider the following statements: In a seismograph, P waves are recorded earlier than S waves. In P waves, the individual particles vibrate to and fro in the direction of wave propagation whereas in S waves, the particles vibrate up and down at right angles to the direction of wave propagation. Which of the statements given above is/are correct? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q66","2023","General Studies","mcq_standard","","","","","","","","","","","Coal Power Plants and Water Stress","","",",Q66. With reference to coal-based thermal power plants in India, consider the following statements: None of them uses seawater. None of them is set up in water-stressed district. None of them is privately owned. How many of the above statements are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q67","2023","General Studies","mcq_standard","","","","","","","","","","","Wolbachia Method","","",",Q67. ?Wolbachia method? is sometimes talked about with reference to which one of the following? (a) Controlling the viral diseases spread by mosquitoes (b) Converting crop residues into packing material (c) Producing biodegradable plastics (d) Producing biochar from thermochemical conversion of biomass","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2023_GS1_Q68","2023","General Studies","mcq_standard","","","","","","","","","","","Carbon Capture and Sequestration","","",",Q68. Consider the following activities: Spreading finely ground basalt rock on farmlands extensively Increasing the alkalinity of oceans by adding lime Capturing carbon dioxide released by various industries and pumping it into abandoned subterranean mines in the form of carbonated waters How many of the above activities are often considered and discussed for carbon capture and sequestration? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q69","2023","General Studies","mcq_standard","","","","","","","","","","","Aerial Metagenomics","","",",Q69. ?Aerial metagenomics? best refers to which one of the following situations? (a) Collecting DNA samples from air in a habitat at one go (b) Understanding the genetic makeup of avian species of a habitat (c) Using air-borne devices to collect blood samples from moving animals (d) Sending drones to inaccessible areas to collect plant and animal samples from land surfaces and water bodies","Fact Recall","L1","Fact Twist","","Memory Gap","High","Emerging","",""
"UPSC_2023_GS1_Q70","2023","General Studies","mcq_standard","","","","","","","","","","","Microsatellite DNA","","",",Q70. ?Microsatellite DNA? is used in the case of which one of the following? (a) Studying the evolutionary relationships among various species of fauna (b) Stimulating ?stem cells? to transform into diverse functional tissues (c) Promoting clonal propagation of horticultural plants (d) Assessing the efficacy of drugs by conducting series of drug trials in a population","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2023_GS1_Q71","2023","General Studies","mcq_standard","","","","","","","","","","","MSME Classification and Priority Sector","","",",Q71. Consider the following statements with reference to India: According to the ?Micro, Small and Medium Enterprises Development (MSMED) Act, 2006?, the ?medium enterprises? are those with investments in plant and machinery between?15 crore and?25 crore. All bank loans to the Micro, Small and Medium Enterprises qualify under the priority sector. Which of the statements given above is/are correct? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q72","2023","General Studies","mcq_standard","","","","","","","","","","","Central Bank Digital Currency (CBDC)","","",",Q72. With reference to Central Bank digital currencies, consider the following statements: It is possible to make payments in a digital currency without using US dollar or SWIFT system. A digital currency can be distributed with a condition programmed into it such as a time-frame for spending it. Which of the statements given above is/are correct? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
"UPSC_2023_GS1_Q73","2023","General Studies","mcq_standard","","","","","","","","","","","Beta (Finance)","","",",Q73. In the context of finance, the term ?beta? refers to (a) the process of simultaneous buying and selling of an asset from different platforms (b) an investment strategy of a portfolio manager to balance risk versus reward (c) a type of systemic risk that arises where perfect hedging is not possible (d) a numeric value that measures the fluctuations of a stock to changes in the overall stock market","Fact Recall","L1","Fact Twist","","Memory Gap","High","Repeating","",""
"UPSC_2023_GS1_Q74","2023","General Studies","mcq_standard","","","","","","","","","","","Self-Help Groups (SHG)","","",",Q74. Consider the following statements: The Self-Help Group (SHG) programme was originally initiated by the State Bank of India by providing microcredit to the financially deprived. In an SHG, all members of a group take responsibility for a loan that an individual member takes. The Regional Rural Banks and Scheduled Commercial Banks support SHGs. How many of the above statements are correct? (a) Only one (b) Only two (c) All three (d) None","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q75","2023","General Studies","mcq_standard","","","","","","","","","","","Public Health System (India)","","",",Q75. Consider the following statements: Statement-I: India?s public sector health care system largely focuses on curative care with limited preventive, promotive and rehabilitative care. Statement-II: Under India?s decentralized approach to health care delivery, the States are primarily responsible for organizing health services. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I (b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I (c) Statement-I is correct but Statement-II is incorrect (d) Statement-I is incorrect but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Repeating","",""
"UPSC_2023_GS1_Q76","2023","General Studies","mcq_standard","","","","","","","","","","","Groundwater Withdrawal (India)","","",",Q76. Consider the following statements: Statement-I: According to the United Nations? World Water Development Report, 2022, India extracts more than a quarter of the world?s groundwater withdrawal each year. Statement-II: India needs to extract more than a quarter of the world?s groundwater each year to satisfy the drinking water and sanitation needs of almost 18% of world?s population living in its territory. Which one of the following is correct in respect of the above statements? (a) Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I (b) Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I (c) Statement-I is correct but Statement-II is incorrect (d) Statement-I is incorrect but Statement-II is correct","Elimination Logic","L2","Statement Distortion","","Partial Knowledge Trap","High","Emerging","",""
