"questionId","year","subject","questionType","reasoning_type","difficulty","static_vs_dynamic","suggested_difficulty","suggested_static_vs_dynamic","suggested_reasoning_type","passage_id","suggested_passage_id","question_nature","suggested_question_nature","primary_concept","concepts","concept_suggestions","questionText","question_intent","cognitive_level","trap_type","secondary_subject","error_prone_area","confidence_level","trend_tag","set_id","set_type"
"UPSC_2019_CSAT_Q25","2019","Aptitude","pair_match","Reading Interpretation","medium","static","medium","static","","CSAT_2019_P10","","","","Smallholder Farmers & Climate Risk","Food Security; Climate Vulnerability","",",Q25. The above passage implies that: There is a potential problem of food insecurity in India. India will have to strengthen its disaster management capabilities. Which of the above assumptions is/are valid? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2 ?? Page 17 Passage-4 A changing climate, and the eventual efforts of governments (however reluctant) to deal with it, could have a big impact on investors' returns. Companies that produce or use large amounts of fossil fuels will face higher taxes and regulatory burdens. Some energy producers may find it impossible to exploit their known reserves, and be left with ""stranded assets""-deposits of oil and coal that have to be left in the ground. Other industries could be affected by the economic damage caused by more extreme weather-storms, floods, heat waves and droughts. Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Reading Interpretation","L3","Inference Trap","","Assumption Misinterpretation","High","Emerging","CSAT_2019_P10","Passage"
"UPSC_2019_CSAT_Q26","2019","Aptitude","pair_match","Reading Interpretation","medium","static","medium","static","","CSAT_2019_P11","","","","Climate Risk & Investments","Stranded Assets; Extreme Weather","",",Q26. On the basis of the above passage, the following assumptions have been made: Governments and companies need to be adequately prepared to face climate change. Extreme weather events will reduce the economic growth of governments and companies in future. Ignoring climate change is a huge risk for investors. Which of the above assumptions is/are valid? (a) 1 and 2 only (b) 3 only (c) 1 and 3 only (d) 1, 2 and 3 Passage-5 Access to schooling for those coming of school age is close to universal, but access to quality exhibits a sharp gradient with socio-economic status. Quotas for the weaker sections in private schools is a provision introduced by the Right of Children to Free and Compulsory Education Act, 2009. The quotas have imposed a debate on issues of social integration and equity in education that private actors had escaped by and large. The idea of egalitarian education system with equality of opportunity as its primary goal appears to be outside the space that private school principals inhabit. Therefore, the imposition of the quotas has led to resistance, sometimes justified. Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Reading Interpretation","L3","Inference Trap","","Assumption Misinterpretation","High","Emerging","CSAT_2019_P11","Passage"
"UPSC_2019_CSAT_Q27","2019","Aptitude","pair_match","Reading Interpretation","medium","static","medium","static","","CSAT_2019_P12","","","","Education Equity","RTE Quotas; Equality of Opportunity","",",Q27. With reference to the above passage, the following assumptions have been made: Making equality of opportunity a reality is the fundamental goal of the Indian education system. The present Indian school system is unable to provide egalitarian education. Abolition of private schools and establishment of more government schools is the only way to ensure egalitarian education. Which of the above assumptions is/are valid? (a) 1 and 2 only (b) 2 only (c) 2 and 3 only (d) 3 only ?? Page 19 Passage-6 A majority of the TB infected in India are poor and lack sufficient nutrition, suitable housing and have little understanding of prevention. TB then devastates families, makes the poor poorer, particularly affects women and children, and leads to ostracisation and loss of employment. The truth is that even if TB does not kill them, hunger and poverty will. Another truth is that deep-seated stigma, lack of counselling, expensive treatment and lack of adequate support from providers and family, coupled with torturous side-effects demotivate patients to continue treatment-with disastrous health consequences. Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Reading Interpretation","L3","Inference Trap","","Assumption Misinterpretation","High","Emerging","CSAT_2019_P12","Passage"
"UPSC_2019_CSAT_Q28","2019","Aptitude","pair_match","Reading Interpretation","medium","static","medium","static","","CSAT_2019_P13","","","","Tuberculosis & Social Determinants","Poverty; Stigma","",",Q28. Which one of the following is the most logical, rational and crucial message conveyed by the above passage? (a) TB is not a curable disease in Indian circumstances. (b) Curing TB requires more than diagnosis and medical treatment. (c) Government's surveillance mechanism is deficient, and poor people have no access to treatment. (d) India will be free from diseases like TB only when its poverty alleviation programmes are effectively and successfully implemented. ?? Same Page (Logic Section) Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Reading Interpretation","L3","Inference Trap","","Overgeneralization","High","Emerging","CSAT_2019_P13","Passage"
"UPSC_2019_CSAT_Q29","2019","Aptitude","pair_match","Reading Interpretation","medium","static","medium","static","","CSAT_2019_SET_3","","","","Constraint Satisfaction","Constraint Satisfaction; Logical Sufficiency","",",Q29. A five-storeyed building with floors from I to V is painted using four different colours and only one colour is used to paint a floor. Consider the following statements: The middle three floors are painted in different colours. The second (II) and the fourth (IV) floors are painted in different colours. The first (I) and the fifth (V) floors are painted red. To ensure that any two consecutive floors have different colours: (a) Only statement 2 is sufficient (b) Only statement 3 is sufficient (c) Statement 1 is not sufficient, but statement 1 along with statement 2 is sufficient (d) Statement 3 is not sufficient, but statement 3 along with statement 2 is sufficient Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Repeating","CSAT_2019_SET_3","Passage"
"UPSC_2019_CSAT_Q3","2019","Aptitude","pair_match","Reading Interpretation","medium","static","medium","static","","CSAT_2019_P2","","","","Education & Culture","Intellectual Capital; Human Development","",",Q3. On the basis of the above passage, the following assumptions have been made: A society without well educated people cannot be transformed into a modern society. Without acquiring culture, a person's education is not complete. Which of the above assumptions is/are valid? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2 ?? Page 5 Passage-3 Soil, in which nearly all our food grows, is a living resource that takes years to form. Yet it can vanish in minutes. Each year 75 billion tonnes of fertile soil is lost to erosion. That is alarming-and not just for food producers. Soil can trap huge quantities of carbon dioxide in the form of organic carbon and prevent it from escaping into the atmosphere. Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Reading Interpretation","L3","Inference Trap","","Assumption Misinterpretation","High","Emerging","CSAT_2019_P2","Passage"
"UPSC_2019_CSAT_Q30","2019","Aptitude","pair_match","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Distance Formula; Coordinates","",",Q30. P, Q and R are three towns. The distance between P and Q is 60 km, whereas the distance between P and R is 80 km. Q is in the West of P and R is in the South of P. What is the distance between Q and R? (a) 140 km (b) 130 km (c) 110 km (d) 100 km Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2019_LOGIC_SET_24","Constraint System"
"UPSC_2019_CSAT_Q31","2019","Aptitude","pair_match","Reading Interpretation","medium","static","medium","static","","CSAT_2019_SET_4","","","","Venn Diagram","Venn Diagram; Percent Overlap","",",Q31. All members of a club went to Mumbai and stayed in a hotel. On the first day, 80% went for shopping and 50% went for sightseeing, whereas 10% took rest in the hotel. Which of the following conclusion(s) can be drawn from the above data? 40% members went for shopping as well as sightseeing. 20% members went for only shopping. Select the correct answer using the code given below: (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2 ?? Page 21 Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Repeating","CSAT_2019_SET_4","Passage"
"UPSC_2019_CSAT_Q32","2019","Aptitude","pair_match","Reading Interpretation","medium","static","medium","static","","CSAT_2019_SET_4","","","","Set Relations","Set Relations; Logical Deductions","",",Q32. In a school, 60% students play cricket. A student who does not play cricket, plays football. Every football player has got a two-wheeler. Which of the following conclusions cannot be drawn from the above data? 60% of the students do not have two-wheelers. No cricketer has a two-wheeler. Cricket players do not play football. Select the correct answer using the code given below: (a) 1 and 2 only (b) 2 and 3 only (c) 1 and 3 only (d) 1, 2 and 3 Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Reading Interpretation","L2","Inference Trap","","Incomplete Inference","High","Repeating","CSAT_2019_SET_4","Passage"
"UPSC_2019_CSAT_Q33","2019","Aptitude","pair_match","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Reversal of Digits; Ratios","",",Q33. The ratio of a two-digit natural number to a number formed by reversing its digits is 4 : 7. The number of such pairs is (a) 5 (b) 4 (c) 3 (d) 2 Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2019_LOGIC_SET_27","Constraint System"
"UPSC_2019_CSAT_Q34","2019","Aptitude","pair_match","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Percent Decrease; Marks","",",Q34. In an examination, A has scored 20 marks more than B. If B has scored 5% less marks than A, how much has B scored? (a) 360 (b) 380 (c) 400 (d) 420 Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2019_LOGIC_SET_28","Constraint System"
"UPSC_2019_CSAT_Q35","2019","Aptitude","pair_match","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","LCM; Periodicity","",",Q35. Seeta and Geeta go for a swim after a gap of every 2 days and every 3 days respectively. If on 1st January both of them went for a swim together, when will they go together next? (a) 7th January (b) 8th January (c) 12th January (d) 13th January Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2019_LOGIC_SET_29","Constraint System"
"UPSC_2019_CSAT_Q36","2019","Aptitude","pair_match","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Race; Head Start","",",Q36. X, Y and Z are three contestants in a race of 1000 m. Assume that all run with different uniform speeds. X gives Y a start of 40 m and X gives Z a start of 64 m. If Y and Z were to compete in a race of 1000 m, how many metres start will Y give to Z? (a) 20 (b) 25 (c) 30 (d) 35 Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2019_LOGIC_SET_30","Constraint System"
"UPSC_2019_CSAT_Q37","2019","Aptitude","pair_match","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Inequalities; Number Line","",",Q37. If x is greater than or equal to 25 and y is less than or equal to 40, then which one of the following is always correct? (a) x is greater than y (b) (y - x) is greater than 15 (c) (y - x) is less than or equal to 15 (d) (x + y) is greater than or equal to 65 ?? Page 23 Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2019_LOGIC_SET_31","Constraint System"
"UPSC_2019_CSAT_Q38","2019","Aptitude","pair_match","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Age Problems; Linear Equations","",",Q38. Ena was born 4 years after her parents' marriage. Her mother is three years younger than her father and 24 years older than Ena, who is 13 years old. At what age did Ena's father get married? (a) 22 years (b) 23 years (c) 24 years (d) 25 years Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2019_LOGIC_SET_32","Constraint System"
"UPSC_2019_CSAT_Q39","2019","Aptitude","pair_match","Logical Deduction","medium","static","medium","static","","","","","","Logical Deduction (Constraint System)","Discount; Profit","",",Q39. Rakesh had money to buy 8 mobile handsets of a specific company. But the retailer offered very good discount on that particular handset. Rakesh could buy 10 mobile handsets with the amount he had. What was the discount the retailer offered? (a) 15% (b) 20% (c) 25% (d) 30% Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2019_LOGIC_SET_33","Constraint System"
"UPSC_2019_CSAT_Q4","2019","Aptitude","pair_match","Reading Interpretation","medium","static","medium","static","","CSAT_2019_P3","","","","Soil Erosion & Food Security","Soil Degradation; Carbon Sequestration","",",Q4. On the basis of the above passage, the following assumptions have been made: Large scale soil erosion is a major reason for widespread food insecurity in the world. Soil erosion is mainly anthropogenic. Sustainable management of soils helps in combating climate change. Which of the above assumptions is/are valid? (a) 1 and 2 only (b) 3 only (c) 2 and 3 only (d) 1, 2 and 3 Passage-4 Inequality is visible, even statistically measurable in many instances, but the economic power that drives it is invisible and not measurable. Like the force of gravity, power is the organising principle of inequality, be it of income, or wealth, gender, race, religion and region. Its effects are seen in a pervasive manner in all spheres, but the ways in which economic power pulls and tilts visible economic variables remain invisibly obscure. Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Reading Interpretation","L3","Inference Trap","","Assumption Misinterpretation","High","Emerging","CSAT_2019_P3","Passage"
"UPSC_2019_CSAT_Q40","2019","Aptitude","pair_match","Logical Deduction","medium","dynamic","medium","dynamic","","","","","","Logical Deduction (Constraint System)","Corrected Mean; Error","",",Q40. The average marks of 100 students are given to be 40. It was found later that marks of one student were 53 which were misread as 83. The corrected mean marks are (a) 39 (b) 39.7 (c) 40 (d) 40.3 ?? Page 23 (Passage Section) Directions for the following 7 (seven) items: Read the following six passages and answer the items that follow each passage. Your answers should be based on the passages only. Passage-1 (GM Technology) What stands in the way of the widespread and careful adoption of 'Genetic Modification (GM)' technology is an 'Intellectual Property Rights' regime that seeks to create private monopolies for such technologies. If GM technology is largely corporate driven, it seeks to maximize profits and that too in the short run. That is why corporations make major investments for herbicide-tolerant and pest-resistant crops. Such properties have only a short window, as soon enough, pests and weeds will evolve to overcome such resistance. This suits the corporations. The National Farmers Commission pointed out that priority must be given in genetic modification to the incorporation of genes that can help impart resistance to drought, salinity and other stresses. Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Elimination Logic","L4","Constraint Satisfaction Trap","","State Construction Failure","High","Repeating","CSAT_2019_LOGIC_SET_35","Constraint System"
"UPSC_2019_CSAT_Q41","2019","Aptitude","pair_match","Reading Interpretation","medium","static","medium","static","","CSAT_2019_P14","","","","GM Technology & IPR","Intellectual Property; Crop Resilience","",",Q41. Which one of the following is the most logical, rational and crucial message conveyed by the above passage? (a) Public research institutions should take the lead in GM technology and prioritise the technology agenda. (b) Developing countries should raise this issue in WTO and ensure the abolition of Intellectual Property Rights. (c) Private corporations should not be allowed to do agribusiness in India, particularly the seed business. (d) Present Indian circumstances do not favour the cultivation of genetically modified crops. Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Reading Interpretation","L3","Inference Trap","","Overgeneralization","High","Emerging","CSAT_2019_P14","Passage"
"UPSC_2019_CSAT_Q42","2019","Aptitude","pair_match","Reading Interpretation","medium","static","medium","static","","CSAT_2019_P14","","","","GM Technology & IPR","Intellectual Property; Crop Resilience","",",Q42. On the basis of the above passage, the following assumptions have been made: The issue of effects of natural calamities on agriculture is not given due consideration by GM technology companies. In the long run, GM technology will not be able to solve agricultural problems arising due to global warming. Which of the above assumptions is/are valid? (a) 1 only (b) 2 only (c) Both 1 and 2 (d) Neither 1 nor 2 Passage-2 Most invasive species are neither terribly successful nor very harmful. Britain's invasive plants are not widespread, not spreading especially quickly, and often less of a nuisance than vigorous natives such as bracken. The arrival of new species almost always increases biological diversity in a region; in many cases, a flood of newcomers drives no native species to extinction. One reason is that invaders tend to colonise disturbed habitats like polluted lakes and post-industrial wasteland, where little else lives. They are nature's opportunists. Directions for the following 8 (eight) items: Read the following seven passages and answer the items that follow each passage. Your answers to these items should be based on the passages only. Passage-1 Political theorists no doubt have to take history of injustice, for example, untouchability, seriously. The concept of historical injustice takes note of a variety of historical wrongs that continue into the present in some form or the other and tend to resist repair. Two reasons might account for resistance to repair. One, not only are the roots of injustice buried deep in history, injustice itself constitutes economic structures of exploitation, ideologies of discrimination and modes of representation. Two, the category of historical injustice generally extends across a number of wrongs such as economic deprivation, social discrimination and lack of recognition. This category is complex, not only because of the overlap between a number of wrongs, but because one or the other wrong, generally discrimination, tends to acquire partial autonomy from others. This is borne out by the history of repair in India.,","Reading Interpretation","L3","Inference Trap","","Assumption Misinterpretation","High","Emerging","CSAT_2019_P14","Passage"
